DER_Lten_M	saxatilis	SAMN37254823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/064/SRR25888464/SRR25888464_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/064/SRR25888464/SRR25888464_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/066/SRR25888466/SRR25888466_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/066/SRR25888466/SRR25888466_2.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/072/SRR25888472/SRR25888472_1.fastq.gz
DER_Lten_M	saxatilis	SAMN37254823	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/072/SRR25888472/SRR25888472_2.fastq.gz
SAMN14643006	arcana	SAMN14643006	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/028/SRR11570928/SRR11570928.fastq.gz
SAMN14643006	arcana	SAMN14643006	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/028/SRR11570928/SRR11570928_1.fastq.gz
SAMN14643006	arcana	SAMN14643006	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/028/SRR11570928/SRR11570928_2.fastq.gz
W_arc_02_La	arcana	SAMN14643007	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/029/SRR11570929/SRR11570929.fastq.gz
W_arc_02_La	arcana	SAMN14643007	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/029/SRR11570929/SRR11570929_1.fastq.gz
W_arc_02_La	arcana	SAMN14643007	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/029/SRR11570929/SRR11570929_2.fastq.gz
W_arc_03_La	arcana	SAMN14643008	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/030/SRR11570930/SRR11570930.fastq.gz
W_arc_03_La	arcana	SAMN14643008	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/030/SRR11570930/SRR11570930_1.fastq.gz
W_arc_03_La	arcana	SAMN14643008	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/030/SRR11570930/SRR11570930_2.fastq.gz
W_arc_04_La	arcana	SAMN14643009	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/031/SRR11570931/SRR11570931.fastq.gz
W_arc_04_La	arcana	SAMN14643009	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/031/SRR11570931/SRR11570931_1.fastq.gz
W_arc_04_La	arcana	SAMN14643009	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/031/SRR11570931/SRR11570931_2.fastq.gz
W_com_01_Lc	compressa	SAMN14643021	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/032/SRR11570932/SRR11570932.fastq.gz
W_com_01_Lc	compressa	SAMN14643021	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/032/SRR11570932/SRR11570932_1.fastq.gz
W_com_01_Lc	compressa	SAMN14643021	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/032/SRR11570932/SRR11570932_2.fastq.gz
83_AB1_Lsb	saxatilis	SAMN37254800	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/092/SRR25888492/SRR25888492_1.fastq.gz
83_AB1_Lsb	saxatilis	SAMN37254800	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/092/SRR25888492/SRR25888492_2.fastq.gz
83_AB1_Lsb	saxatilis	SAMN37254800	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/093/SRR25888493/SRR25888493_1.fastq.gz
83_AB1_Lsb	saxatilis	SAMN37254800	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/093/SRR25888493/SRR25888493_2.fastq.gz
88_AB1_Lsb	saxatilis	SAMN37254801	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/045/SRR25888445/SRR25888445_1.fastq.gz
88_AB1_Lsb	saxatilis	SAMN37254801	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/045/SRR25888445/SRR25888445_2.fastq.gz
88_AB1_Lsb	saxatilis	SAMN37254801	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/062/SRR25888562/SRR25888562_1.fastq.gz
88_AB1_Lsb	saxatilis	SAMN37254801	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/062/SRR25888562/SRR25888562_2.fastq.gz
W_sax_01_Ls	saxatilis	SAMN14643017	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/033/SRR11570933/SRR11570933.fastq.gz
W_sax_01_Ls	saxatilis	SAMN14643017	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/033/SRR11570933/SRR11570933_1.fastq.gz
W_sax_01_Ls	saxatilis	SAMN14643017	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/033/SRR11570933/SRR11570933_2.fastq.gz
W_ sax_02_Ls	saxatilis	SAMN14643018	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/043/SRR11570943/SRR11570943_1.fastq.gz
W_ sax_02_Ls	saxatilis	SAMN14643018	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/043/SRR11570943/SRR11570943_2.fastq.gz
W_ sax _03_Ls	saxatilis	SAMN14643019	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/042/SRR11570942/SRR11570942_1.fastq.gz
W_ sax _03_Ls	saxatilis	SAMN14643019	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/042/SRR11570942/SRR11570942_2.fastq.gz
W_ sax_04_Ls	saxatilis	SAMN14643020	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/041/SRR11570941/SRR11570941_1.fastq.gz
W_ sax_04_Ls	saxatilis	SAMN14643020	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/041/SRR11570941/SRR11570941_2.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR25888500/SRR25888500_1.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR25888500/SRR25888500_2.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/018/SRR25888618/SRR25888618_1.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/018/SRR25888618/SRR25888618_2.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/011/SRR25888511/SRR25888511_1.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/011/SRR25888511/SRR25888511_2.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/044/SRR25888644/SRR25888644_1.fastq.gz
ACF_1	saxatilis	SAMN37254802	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/044/SRR25888644/SRR25888644_2.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/091/SRR25888491/SRR25888491_1.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/091/SRR25888491/SRR25888491_2.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/080/SRR25888480/SRR25888480_1.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/080/SRR25888480/SRR25888480_2.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/096/SRR25888596/SRR25888596_1.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/096/SRR25888596/SRR25888596_2.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR25888607/SRR25888607_1.fastq.gz
ACF_2	saxatilis	SAMN37254803	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR25888607/SRR25888607_2.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/004/SRR25888404/SRR25888404_1.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/004/SRR25888404/SRR25888404_2.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/015/SRR25888415/SRR25888415_1.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/015/SRR25888415/SRR25888415_2.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/058/SRR25888458/SRR25888458_1.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/058/SRR25888458/SRR25888458_2.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/069/SRR25888469/SRR25888469_1.fastq.gz
ACF_3	saxatilis	SAMN37254804	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/069/SRR25888469/SRR25888469_2.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/002/SRR25888302/SRR25888302_1.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/002/SRR25888302/SRR25888302_2.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/024/SRR25888324/SRR25888324_1.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/024/SRR25888324/SRR25888324_2.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/056/SRR25888456/SRR25888456_1.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/056/SRR25888456/SRR25888456_2.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/013/SRR25888313/SRR25888313_1.fastq.gz
ACF_4	saxatilis	SAMN37254805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/013/SRR25888313/SRR25888313_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/041/SRR25888441/SRR25888441_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/041/SRR25888441/SRR25888441_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/036/SRR25888436/SRR25888436_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/036/SRR25888436/SRR25888436_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/037/SRR25888437/SRR25888437_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/037/SRR25888437/SRR25888437_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/038/SRR25888438/SRR25888438_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/038/SRR25888438/SRR25888438_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/039/SRR25888439/SRR25888439_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/039/SRR25888439/SRR25888439_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/032/SRR25888432/SRR25888432_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/032/SRR25888432/SRR25888432_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/034/SRR25888434/SRR25888434_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/034/SRR25888434/SRR25888434_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/035/SRR25888435/SRR25888435_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/035/SRR25888435/SRR25888435_2.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/040/SRR25888440/SRR25888440_1.fastq.gz
NE_W1_331_Lsax_F	saxatilis	SAMN37254845	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/040/SRR25888440/SRR25888440_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/093/SRR25888393/SRR25888393_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/093/SRR25888393/SRR25888393_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/027/SRR25888427/SRR25888427_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/027/SRR25888427/SRR25888427_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/029/SRR25888429/SRR25888429_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/029/SRR25888429/SRR25888429_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/031/SRR25888431/SRR25888431_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/031/SRR25888431/SRR25888431_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/091/SRR25888391/SRR25888391_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/091/SRR25888391/SRR25888391_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/092/SRR25888392/SRR25888392_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/092/SRR25888392/SRR25888392_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888426/SRR25888426_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888426/SRR25888426_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/028/SRR25888428/SRR25888428_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/028/SRR25888428/SRR25888428_2.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/030/SRR25888430/SRR25888430_1.fastq.gz
NE_W1_356_Lsax_M	saxatilis	SAMN37254846	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/030/SRR25888430/SRR25888430_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/094/SRR25888394/SRR25888394_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/094/SRR25888394/SRR25888394_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/023/SRR25888323/SRR25888323_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/023/SRR25888323/SRR25888323_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/098/SRR25888398/SRR25888398_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/098/SRR25888398/SRR25888398_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/001/SRR25888401/SRR25888401_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/001/SRR25888401/SRR25888401_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/095/SRR25888395/SRR25888395_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/095/SRR25888395/SRR25888395_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/096/SRR25888396/SRR25888396_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/096/SRR25888396/SRR25888396_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/097/SRR25888397/SRR25888397_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/097/SRR25888397/SRR25888397_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/099/SRR25888399/SRR25888399_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/099/SRR25888399/SRR25888399_2.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR25888400/SRR25888400_1.fastq.gz
IMI_6_2	saxatilis	SAMN37254834	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR25888400/SRR25888400_2.fastq.gz
CZA005_Ls	saxatilis	SAMN37254814	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/091/SRR25888591/SRR25888591_1.fastq.gz
CZA005_Ls	saxatilis	SAMN37254814	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/091/SRR25888591/SRR25888591_2.fastq.gz
CZA005_Ls	saxatilis	SAMN37254814	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/093/SRR25888593/SRR25888593_1.fastq.gz
CZA005_Ls	saxatilis	SAMN37254814	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/093/SRR25888593/SRR25888593_2.fastq.gz
CZA020_Ls	saxatilis	SAMN37254815	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/029/SRR25888329/SRR25888329_1.fastq.gz
CZA020_Ls	saxatilis	SAMN37254815	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/029/SRR25888329/SRR25888329_2.fastq.gz
CZA020_Ls	saxatilis	SAMN37254815	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/090/SRR25888590/SRR25888590_1.fastq.gz
CZA020_Ls	saxatilis	SAMN37254815	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/090/SRR25888590/SRR25888590_2.fastq.gz
CZA506_Ls	saxatilis	SAMN37254816	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/028/SRR25888328/SRR25888328_1.fastq.gz
CZA506_Ls	saxatilis	SAMN37254816	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/028/SRR25888328/SRR25888328_2.fastq.gz
CZA506_Ls	saxatilis	SAMN37254816	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/027/SRR25888327/SRR25888327_1.fastq.gz
CZA506_Ls	saxatilis	SAMN37254816	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/027/SRR25888327/SRR25888327_2.fastq.gz
CZA524_Ls	saxatilis	SAMN37254817	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888326/SRR25888326_1.fastq.gz
CZA524_Ls	saxatilis	SAMN37254817	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888326/SRR25888326_2.fastq.gz
CZA524_Ls	saxatilis	SAMN37254817	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/025/SRR25888325/SRR25888325_1.fastq.gz
CZA524_Ls	saxatilis	SAMN37254817	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/025/SRR25888325/SRR25888325_2.fastq.gz
CZD309_Ls	saxatilis	SAMN37254818	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/090/SRR25888490/SRR25888490_1.fastq.gz
CZD309_Ls	saxatilis	SAMN37254818	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/090/SRR25888490/SRR25888490_2.fastq.gz
CZD309_Ls	saxatilis	SAMN37254818	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/089/SRR25888489/SRR25888489_1.fastq.gz
CZD309_Ls	saxatilis	SAMN37254818	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/089/SRR25888489/SRR25888489_2.fastq.gz
CZD390_Ls	saxatilis	SAMN37254819	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/087/SRR25888487/SRR25888487_1.fastq.gz
CZD390_Ls	saxatilis	SAMN37254819	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/087/SRR25888487/SRR25888487_2.fastq.gz
CZD390_Ls	saxatilis	SAMN37254819	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/088/SRR25888488/SRR25888488_1.fastq.gz
CZD390_Ls	saxatilis	SAMN37254819	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/088/SRR25888488/SRR25888488_2.fastq.gz
CZD563_Ls	saxatilis	SAMN37254820	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/085/SRR25888485/SRR25888485_1.fastq.gz
CZD563_Ls	saxatilis	SAMN37254820	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/085/SRR25888485/SRR25888485_2.fastq.gz
CZD563_Ls	saxatilis	SAMN37254820	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/086/SRR25888486/SRR25888486_1.fastq.gz
CZD563_Ls	saxatilis	SAMN37254820	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/086/SRR25888486/SRR25888486_2.fastq.gz
CZD565_Ls	saxatilis	SAMN37254821	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/083/SRR25888483/SRR25888483_1.fastq.gz
CZD565_Ls	saxatilis	SAMN37254821	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/083/SRR25888483/SRR25888483_2.fastq.gz
CZD565_Ls	saxatilis	SAMN37254821	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/084/SRR25888484/SRR25888484_1.fastq.gz
CZD565_Ls	saxatilis	SAMN37254821	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/084/SRR25888484/SRR25888484_2.fastq.gz
LR_11_Ls	saxatilis	SAMN37254835	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/021/SRR25888321/SRR25888321_1.fastq.gz
LR_11_Ls	saxatilis	SAMN37254835	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/021/SRR25888321/SRR25888321_2.fastq.gz
LR_11_Ls	saxatilis	SAMN37254835	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/022/SRR25888322/SRR25888322_1.fastq.gz
LR_11_Ls	saxatilis	SAMN37254835	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/022/SRR25888322/SRR25888322_2.fastq.gz
LR_14_Ls	saxatilis	SAMN37254836	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/020/SRR25888320/SRR25888320_1.fastq.gz
LR_14_Ls	saxatilis	SAMN37254836	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/020/SRR25888320/SRR25888320_2.fastq.gz
LR_14_Ls	saxatilis	SAMN37254836	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/019/SRR25888319/SRR25888319_1.fastq.gz
LR_14_Ls	saxatilis	SAMN37254836	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/019/SRR25888319/SRR25888319_2.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/057/SRR25888357/SRR25888357_1.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/057/SRR25888357/SRR25888357_2.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/059/SRR25888559/SRR25888559_1.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/059/SRR25888559/SRR25888559_2.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/056/SRR25888356/SRR25888356_1.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/056/SRR25888356/SRR25888356_2.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/058/SRR25888358/SRR25888358_1.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/058/SRR25888358/SRR25888358_2.fastq.gz
OBI_12_5	saxatilis	SAMN37254856	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/060/SRR25888360/SRR25888360_1.fastq.gz
